id,datetime,Title,longitude,latitude,BaoJing,KongChe,DingDengZhuangTai,GaoJia,ShaChe,Speed,Direction,Satellite,Hint
26834,2015-04-01 10:04:16,,121.583437,31.248543,0,0,0,0,1,40.299999,232.000000,7,[Title:26834_0_2015-04-01 10:04:16][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:04:56,,121.578433,31.245612,0,0,0,0,1,63.400002,239.000000,7,[Title:26834_0_2015-04-01 10:04:56][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:05:41,,121.572665,31.243247,0,0,0,0,0,51.500000,241.000000,7,[Title:26834_0_2015-04-01 10:05:41][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:07:41,,121.553895,31.233662,0,0,0,0,0,56.200001,240.000000,7,[Title:26834_0_2015-04-01 10:07:41][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:08:21,,121.548045,31.231072,0,0,0,0,1,63.099998,244.000000,7,[Title:26834_0_2015-04-01 10:08:21][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:10:31,,121.539937,31.228202,0,0,0,0,0,57.400002,249.000000,7,[Title:26834_0_2015-04-01 10:10:31][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:10:43,,121.538633,31.227863,0,0,0,0,0,30.900000,297.000000,7,[Title:26834_0_2015-04-01 10:10:43][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:11:59,,121.537123,31.230193,0,0,0,0,0,23.900000,261.000000,7,[Title:26834_0_2015-04-01 10:11:59][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:13:55,,121.532353,31.227598,0,0,0,0,1,11.300000,193.000000,6,[Title:26834_0_2015-04-01 10:13:55][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:15:42,,121.530892,31.226310,0,0,0,0,0,27.200001,280.000000,6,[Title:26834_0_2015-04-01 10:15:42][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:19:32,,121.520562,31.232035,0,0,0,0,0,43.700001,299.000000,7,[Title:26834_0_2015-04-01 10:19:32][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:22:17,,121.505400,31.237105,0,0,0,0,1,20.299999,271.000000,4,[Title:26834_0_2015-04-01 10:22:17][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:22:58,,121.504947,31.237220,0,0,0,0,1,21.200001,285.000000,6,[Title:26834_0_2015-04-01 10:22:58][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:23:23,,121.504455,31.236867,0,0,0,0,1,5.200000,192.000000,7,[Title:26834_0_2015-04-01 10:23:23][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:23:24,,121.504455,31.236867,0,1,1,0,1,0.000000,192.000000,6,[Info:TakeOff][Title:26834_1_2015-04-01 10:23:24][WordVisible:][PointVisible:][PointRGB:0x7777FF][PointAlpha:0.6][PointSize:30]
26834,2015-04-01 10:24:23,,121.504528,31.235498,0,1,1,0,0,35.099998,208.000000,7,[Title:26834_1_2015-04-01 10:24:23][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:24:27,,121.504318,31.235320,0,1,1,0,0,33.900002,246.000000,7,[Title:26834_1_2015-04-01 10:24:27][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:24:56,,121.502295,31.234817,0,1,1,0,0,41.000000,256.000000,6,[Title:26834_1_2015-04-01 10:24:56][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:25:11,,121.500205,31.235025,0,1,1,0,0,30.100000,316.000000,6,[Title:26834_1_2015-04-01 10:25:11][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:25:15,,121.499890,31.235210,0,1,1,0,0,29.500000,347.000000,6,[Title:26834_1_2015-04-01 10:25:15][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:26:20,,121.499373,31.238147,0,1,1,0,0,60.400002,4.000000,6,[Title:26834_1_2015-04-01 10:26:20][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:27:26,,121.502830,31.242912,0,1,1,0,0,24.799999,81.000000,6,[Title:26834_1_2015-04-01 10:27:26][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:27:47,,121.505015,31.243793,0,1,1,0,0,51.599998,74.000000,6,[Title:26834_1_2015-04-01 10:27:47][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:28:06,,121.508625,31.244093,0,1,1,0,0,66.900002,92.000000,7,[Title:26834_1_2015-04-01 10:28:06][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:28:36,,121.512645,31.243637,0,1,1,0,0,27.799999,94.000000,7,[Title:26834_1_2015-04-01 10:28:36][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:51:05,,121.519413,31.243703,0,1,1,0,0,13.500000,79.000000,6,[Title:26834_1_2015-04-01 10:51:05][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:51:10,,121.519688,31.243687,0,1,1,0,0,20.400000,154.000000,7,[Title:26834_1_2015-04-01 10:51:10][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:51:31,,121.519942,31.243137,0,1,1,0,0,0.000000,181.000000,6,[Title:26834_1_2015-04-01 10:51:31][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:52:01,,121.519942,31.243692,0,1,1,0,0,19.600000,44.000000,7,[Title:26834_1_2015-04-01 10:52:01][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:52:50,,121.523800,31.244818,0,1,1,0,0,37.500000,71.000000,8,[Title:26834_1_2015-04-01 10:52:50][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:54:10,,121.535007,31.247520,0,1,1,0,1,8.500000,117.000000,8,[Title:26834_1_2015-04-01 10:54:10][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:55:40,,121.536648,31.244390,0,1,1,0,0,2.700000,153.000000,8,[Title:26834_1_2015-04-01 10:55:40][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:56:03,,121.537122,31.244100,0,1,1,0,0,22.400000,72.000000,8,[Title:26834_1_2015-04-01 10:56:03][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:56:34,,121.539465,31.245027,0,1,1,0,0,25.600000,64.000000,8,[Title:26834_1_2015-04-01 10:56:34][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:57:33,,121.542940,31.245915,0,1,1,0,0,44.400002,62.000000,8,[Title:26834_1_2015-04-01 10:57:33][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:58:03,,121.545235,31.247463,0,1,1,0,0,40.799999,48.000000,8,[Title:26834_1_2015-04-01 10:58:03][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:58:22,,121.546537,31.249373,0,1,1,0,1,18.100000,57.000000,6,[Title:26834_1_2015-04-01 10:58:22][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 10:58:27,,121.546905,31.249398,0,1,1,0,0,14.000000,99.000000,7,[Title:26834_1_2015-04-01 10:58:27][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:00:36,,121.551092,31.246748,0,1,1,0,0,24.500000,88.000000,8,[Title:26834_1_2015-04-01 11:00:36][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:05:38,,121.573405,31.260448,0,1,1,0,1,21.500000,63.000000,7,[Title:26834_1_2015-04-01 11:05:38][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:06:03,,121.575557,31.259013,0,1,1,0,1,30.900000,123.000000,7,[Title:26834_1_2015-04-01 11:06:03][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:06:27,,121.577195,31.258520,0,1,1,0,0,33.900002,42.000000,8,[Title:26834_1_2015-04-01 11:06:27][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:07:07,,121.581148,31.262960,0,1,1,0,0,54.700001,33.000000,7,[Title:26834_1_2015-04-01 11:07:07][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:07:39,,121.582705,31.265747,0,1,1,0,0,62.700001,20.000000,8,[Title:26834_1_2015-04-01 11:07:39][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:07:49,,121.583550,31.268915,0,1,1,0,0,65.000000,5.000000,8,[Title:26834_1_2015-04-01 11:07:49][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:08:34,,121.584187,31.275920,0,1,1,0,1,38.299999,359.000000,7,[Title:26834_1_2015-04-01 11:08:34][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:13:49,,121.585432,31.305747,0,1,1,0,0,40.700001,38.000000,7,[Title:26834_1_2015-04-01 11:13:49][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:14:51,,121.598443,31.305817,0,1,1,0,0,76.400002,92.000000,7,[Title:26834_1_2015-04-01 11:14:51][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:15:07,,121.601307,31.305583,0,1,1,0,0,49.299999,132.000000,8,[Title:26834_1_2015-04-01 11:15:07][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:15:12,,121.601403,31.305023,0,1,1,0,0,52.000000,209.000000,8,[Title:26834_1_2015-04-01 11:15:12][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:15:15,,121.601047,31.304782,0,1,1,0,0,54.200001,255.000000,8,[Title:26834_1_2015-04-01 11:15:15][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:15:19,,121.600438,31.304942,0,1,1,0,0,56.700001,319.000000,8,[Title:26834_1_2015-04-01 11:15:19][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:15:22,,121.600257,31.305345,0,1,1,0,0,52.700001,350.000000,8,[Title:26834_1_2015-04-01 11:15:22][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:18:11,,121.600227,31.318280,0,1,1,0,0,28.299999,8.000000,9,[Title:26834_1_2015-04-01 11:18:11][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:18:22,,121.600422,31.318493,0,1,1,0,0,29.299999,77.000000,9,[Title:26834_1_2015-04-01 11:18:22][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:19:08,,121.607662,31.318690,0,1,1,0,0,25.700001,309.000000,9,[Title:26834_1_2015-04-01 11:19:08][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:19:43,,121.603442,31.318912,0,1,1,0,0,22.700001,270.000000,8,[Title:26834_1_2015-04-01 11:19:43][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:19:51,,121.602895,31.319182,0,1,1,0,0,34.400002,338.000000,8,[Title:26834_1_2015-04-01 11:19:51][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:20:23,,121.601115,31.322432,0,1,1,0,0,49.500000,350.000000,8,[Title:26834_1_2015-04-01 11:20:23][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:20:35,,121.601693,31.323615,0,1,1,0,0,20.600000,343.000000,7,[Title:26834_1_2015-04-01 11:20:35][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:20:48,,121.601245,31.324530,0,1,1,0,0,31.600000,9.000000,7,[Title:26834_1_2015-04-01 11:20:48][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:21:19,,121.603448,31.325562,0,1,1,0,0,0.000000,66.000000,7,[Title:26834_1_2015-04-01 11:21:19][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:55:37,,121.602265,31.325210,0,1,2,0,1,3.500000,299.000000,8,[Title:26834_1_2015-04-01 11:55:37][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:56:15,,121.601732,31.325810,0,1,2,0,0,0.000000,283.000000,6,[Title:26834_1_2015-04-01 11:56:15][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:56:15,,121.602065,31.325658,0,1,2,0,0,12.400000,349.000000,7,[Title:26834_1_2015-04-01 11:56:15][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:56:24,,121.601732,31.325810,0,1,2,0,0,0.000000,283.000000,6,[Title:26834_1_2015-04-01 11:56:24][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:56:34,,121.601672,31.325775,0,0,2,0,0,11.700000,221.000000,7,[Info:TakeIn][Title:26834_0_2015-04-01 11:56:34][WordVisible:][PointVisible:][PointRGB:0xFF7777][PointAlpha:0.6][PointSize:30]
26834,2015-04-01 11:57:01,,121.600845,31.325080,0,0,0,0,0,14.100000,189.000000,6,[Title:26834_0_2015-04-01 11:57:01][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:57:24,,121.601585,31.323667,0,0,0,0,1,29.900000,159.000000,6,[Title:26834_0_2015-04-01 11:57:24][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:57:39,,121.601085,31.322777,0,0,0,0,0,38.200001,190.000000,6,[Title:26834_0_2015-04-01 11:57:39][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:57:45,,121.601167,31.322128,0,0,0,0,0,37.599998,155.000000,6,[Title:26834_0_2015-04-01 11:57:45][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:58:32,,121.602860,31.319125,0,0,0,0,0,22.700001,183.000000,7,[Title:26834_0_2015-04-01 11:58:32][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:58:37,,121.602608,31.318872,0,0,0,0,0,34.900002,256.000000,7,[Title:26834_0_2015-04-01 11:58:37][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:58:56,,121.600240,31.318917,0,0,0,0,0,28.900000,304.000000,7,[Title:26834_0_2015-04-01 11:58:56][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 11:59:19,,121.598872,31.322047,0,0,0,0,0,83.099998,334.000000,7,[Title:26834_0_2015-04-01 11:59:19][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:04:18,,121.587237,31.342050,0,0,0,0,1,18.600000,286.000000,7,[Title:26834_0_2015-04-01 12:04:18][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:05:48,,121.583600,31.340608,0,0,0,0,0,24.100000,283.000000,7,[Title:26834_0_2015-04-01 12:05:48][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:06:54,,121.581787,31.342782,0,0,0,0,0,21.200001,260.000000,7,[Title:26834_0_2015-04-01 12:06:54][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:08:52,,121.577005,31.337512,0,0,0,0,0,27.799999,243.000000,6,[Title:26834_0_2015-04-01 12:08:52][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:09:35,,121.572708,31.340095,0,1,0,0,0,0.000000,301.000000,7,[Info:TakeOff][Title:26834_1_2015-04-01 12:09:35][WordVisible:][PointVisible:][PointRGB:0x7777FF][PointAlpha:0.6][PointSize:30]
26834,2015-04-01 12:10:34,,121.572070,31.340440,0,1,1,0,1,16.700001,243.000000,7,[Title:26834_1_2015-04-01 12:10:34][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:11:32,,121.576933,31.337463,0,1,1,0,0,24.200001,85.000000,7,[Title:26834_1_2015-04-01 12:11:32][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:13:04,,121.581665,31.342723,0,1,1,0,1,35.400002,49.000000,7,[Title:26834_1_2015-04-01 12:13:04][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:13:17,,121.582042,31.342652,0,1,1,0,0,17.799999,149.000000,7,[Title:26834_1_2015-04-01 12:13:17][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:14:05,,121.583017,31.341193,0,0,0,0,0,16.299999,148.000000,6,[Info:TakeIn][Title:26834_0_2015-04-01 12:14:05][WordVisible:][PointVisible:][PointRGB:0xFF7777][PointAlpha:0.6][PointSize:30]
26834,2015-04-01 12:16:05,,121.587973,31.333473,0,0,0,0,1,53.900002,146.000000,7,[Title:26834_0_2015-04-01 12:16:05][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:16:10,,121.588367,31.333212,0,0,0,0,0,43.799999,102.000000,7,[Title:26834_0_2015-04-01 12:16:10][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:17:17,,121.592217,31.333103,0,0,0,0,0,29.299999,138.000000,7,[Title:26834_0_2015-04-01 12:17:17][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:18:27,,121.598697,31.322073,0,0,0,0,0,88.699997,153.000000,6,[Title:26834_0_2015-04-01 12:18:27][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:19:51,,121.600300,31.318573,0,0,0,0,0,32.299999,101.000000,7,[Title:26834_0_2015-04-01 12:19:51][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:21:10,,121.619145,31.318865,0,0,0,0,0,93.199997,77.000000,7,[Title:26834_0_2015-04-01 12:21:10][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:21:20,,121.621445,31.319685,0,0,0,0,0,83.300003,57.000000,7,[Title:26834_0_2015-04-01 12:21:20][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:21:47,,121.625073,31.321750,0,0,0,0,0,19.200001,94.000000,7,[Title:26834_0_2015-04-01 12:21:47][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:23:05,,121.629243,31.316652,0,1,1,0,0,0.000000,150.000000,7,[Info:TakeOff][Title:26834_1_2015-04-01 12:23:05][WordVisible:][PointVisible:][PointRGB:0x7777FF][PointAlpha:0.6][PointSize:30]
26834,2015-04-01 12:24:18,,121.629353,31.316635,0,1,1,0,0,13.400000,338.000000,7,[Title:26834_1_2015-04-01 12:24:18][WordVisible:][PointVisible:][PointRGB:0x0000FF][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:26:46,,121.625270,31.321665,0,0,0,0,0,20.299999,314.000000,7,[Info:TakeIn][Title:26834_0_2015-04-01 12:26:46][WordVisible:][PointVisible:][PointRGB:0xFF7777][PointAlpha:0.6][PointSize:30]
26834,2015-04-01 12:26:51,,121.624938,31.321887,0,0,0,0,0,26.400000,279.000000,7,[Title:26834_0_2015-04-01 12:26:51][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:27:24,,121.619878,31.319187,0,0,0,0,0,85.900002,250.000000,7,[Title:26834_0_2015-04-01 12:27:24][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:27:34,,121.617172,31.318828,0,0,0,0,0,101.500000,269.000000,7,[Title:26834_0_2015-04-01 12:27:34][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:30:02,,121.600150,31.318740,0,0,0,0,0,29.299999,228.000000,7,[Title:26834_0_2015-04-01 12:30:02][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:30:06,,121.599952,31.318455,0,0,0,0,0,39.200001,194.000000,7,[Title:26834_0_2015-04-01 12:30:06][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:30:46,,121.599932,31.310418,0,0,0,0,0,92.099998,180.000000,6,[Title:26834_0_2015-04-01 12:30:46][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:30:56,,121.599560,31.308260,0,0,0,0,0,88.400002,205.000000,6,[Title:26834_0_2015-04-01 12:30:56][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:31:16,,121.595543,31.306138,0,0,0,0,0,87.599998,268.000000,7,[Title:26834_0_2015-04-01 12:31:16][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:32:24,,121.585863,31.306095,0,0,0,0,1,23.600000,185.000000,6,[Title:26834_0_2015-04-01 12:32:24][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:32:38,,121.585637,31.305858,0,0,V,0,0,6.700000,236.000000,0,[Title:26834_0_2015-04-01 12:32:38][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:33:45,,121.581392,31.306218,0,0,0,0,0,19.900000,270.000000,5,[Title:26834_0_2015-04-01 12:33:45][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:37:45,,121.572547,31.306068,0,0,0,0,0,44.900002,266.000000,7,[Title:26834_0_2015-04-01 12:37:45][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:39:47,,121.566742,31.305250,0,0,V,1,1,61.099998,260.000000,0,[Title:26834_0_2015-04-01 12:39:47][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:42:45,,121.548210,31.308173,0,0,0,1,0,43.700001,293.000000,5,[Title:26834_0_2015-04-01 12:42:45][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:43:15,,121.544053,31.309265,0,0,0,1,1,30.900000,283.000000,7,[Title:26834_0_2015-04-01 12:43:15][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:44:39,,121.538763,31.309415,0,0,0,1,0,20.400000,236.000000,7,[Title:26834_0_2015-04-01 12:44:39][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:45:11,,121.537013,31.306300,0,0,0,1,0,42.799999,208.000000,7,[Title:26834_0_2015-04-01 12:45:11][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:45:21,,121.536268,31.305542,0,0,0,1,0,37.599998,224.000000,7,[Title:26834_0_2015-04-01 12:45:21][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:47:28,,121.529330,31.301093,0,1,1,0,0,0.000000,228.000000,6,[Info:TakeOff][Title:26834_1_2015-04-01 12:47:28][WordVisible:][PointVisible:][PointRGB:0x7777FF][PointAlpha:0.6][PointSize:30]
26834,2015-04-01 12:48:11,,121.528672,31.300632,0,0,0,0,0,32.900002,200.000000,7,[Info:TakeIn][Title:26834_0_2015-04-01 12:48:11][WordVisible:][PointVisible:][PointRGB:0xFF7777][PointAlpha:0.6][PointSize:30]
26834,2015-04-01 12:48:22,,121.527830,31.300142,0,0,0,0,1,14.000000,273.000000,7,[Title:26834_0_2015-04-01 12:48:22][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
26834,2015-04-01 12:51:47,,121.527555,31.311465,0,0,0,0,0,0.000000,359.000000,7,[Title:26834_0_2015-04-01 12:51:47][WordVisible:][PointVisible:][PointRGB:0xFF0000][PointAlpha:0.6][PointSize:6]
